TimesheetID,EmployeeID,ProjectID,Date,WorkingHours,OvertimeHours,AttendanceStatus
27380,534,30,2025-02-07,6.8,0.0,Present
27381,62,32,2025-09-01,7.0,0.0,Present
27382,441,53,2025-11-25,7.7,0.0,Present
27383,167,8,2025-06-26,6.8,0.0,Present
27384,582,89,2025-07-15,8.7,0.7,Present
27385,877,80,2024-07-08,7.7,0.0,Present
27386,967,1,2026-04-22,0.0,0.0,Leave
27387,763,79,2024-07-24,7.9,0.0,WFH
27388,827,47,2025-09-06,6.3,0.0,Present
27389,914,54,2026-05-25,9.5,1.5,Present
27390,755,99,2024-06-18,6.8,0.0,Present
27391,522,95,2026-05-09,0.0,0.0,Leave
27392,198,22,2025-10-10,7.7,0.0,Present
27393,951,72,2026-01-18,9.0,1.0,Present
27394,855,79,2025-11-15,6.5,0.0,Present
27395,255,64,2025-04-07,7.0,0.0,Present
27396,153,39,2024-12-21,8.8,0.8,WFH
27397,511,51,2025-12-23,7.9,0.0,WFH
27398,226,16,2024-07-31,8.4,0.4,Present
27399,231,85,2025-01-31,6.9,0.0,Present
27400,474,6,2025-03-31,6.0,0.0,Present
27401,112,4,2025-06-26,6.8,0.0,WFH
27402,465,78,2025-06-21,8.7,0.7,Present
27403,835,7,2024-07-31,0.0,0.0,Leave
27404,155,47,2024-10-08,7.0,0.0,Present
27405,141,69,2025-07-25,8.6,0.6,Present
27406,146,83,2025-03-28,9.8,1.8,WFH
27407,647,55,2024-11-09,9.6,1.6,Present
27408,822,45,2025-07-09,9.0,1.0,Present
27409,393,14,2026-05-21,8.7,0.7,WFH
27410,885,56,2024-06-15,8.3,0.3,Present
27411,326,19,2025-01-23,7.0,0.0,Present
27412,285,71,2024-10-25,6.4,0.0,Present
27413,499,53,2025-03-10,7.3,0.0,Present
27414,328,52,2026-05-26,7.4,0.0,WFH
27415,351,52,2025-04-24,8.5,0.5,Present
27416,730,54,2026-01-25,9.5,1.5,Present
27417,267,79,2025-01-29,7.9,0.0,WFH
27418,113,18,2025-05-07,6.7,0.0,Present
27419,319,100,2025-01-01,7.0,0.0,Present
27420,237,77,2026-05-26,8.3,0.3,Present
27421,504,84,2025-03-06,6.9,0.0,Present
27422,555,74,2025-10-04,6.7,0.0,WFH
27423,611,30,2025-06-30,8.9,0.9,Present
27424,281,9,2026-02-17,9.5,1.5,Present
27425,561,37,2024-11-20,0.0,0.0,Leave
27426,820,64,2024-11-08,8.6,0.6,Present
27427,729,16,2024-08-01,7.8,0.0,Present
27428,958,66,2026-06-09,6.0,0.0,WFH
27429,110,48,2025-05-08,9.6,1.6,Present
27430,949,32,2026-04-04,7.0,0.0,WFH
27431,514,83,2024-11-30,8.3,0.3,Present
27432,513,21,2025-04-25,6.5,0.0,Present
27433,482,14,2025-05-16,8.4,0.4,Present
27434,422,21,2025-11-03,9.4,1.4,Present
27435,178,15,2025-07-27,8.6,0.6,Present
27436,872,71,2024-07-12,9.9,1.9,Present
27437,583,4,2025-12-23,6.4,0.0,Present
27438,247,5,2026-05-18,6.8,0.0,Present
27439,813,10,2026-04-24,6.8,0.0,Present
27440,296,60,2026-02-18,6.9,0.0,Present
27441,779,79,2025-02-13,9.3,1.3,WFH
27442,999,88,2024-06-20,8.0,0.0,WFH
27443,954,17,2025-12-04,10.0,2.0,Present
27444,979,60,2026-04-12,7.1,0.0,Present
27445,823,18,2026-04-23,9.3,1.3,WFH
27446,99,78,2026-04-29,7.1,0.0,Present
27447,288,53,2025-05-15,8.0,0.0,Present
27448,561,88,2026-02-03,7.6,0.0,WFH
27449,867,40,2025-12-03,7.2,0.0,WFH
27450,6,20,2024-08-10,9.8,1.8,Present
27451,86,22,2026-05-02,7.0,0.0,WFH
27452,355,17,2025-10-21,9.9,1.9,WFH
27453,861,81,2026-06-13,7.1,0.0,WFH
27454,402,82,2025-01-23,6.6,0.0,Present
27455,705,57,2025-11-28,8.1,0.1,Present
27456,660,54,2025-04-01,9.3,1.3,Present
27457,740,31,2025-10-27,7.8,0.0,WFH
27458,154,43,2025-05-04,6.5,0.0,Present
27459,189,32,2026-02-08,0.0,0.0,Leave
27460,547,54,2024-11-17,8.3,0.3,Present
27461,439,3,2026-06-06,8.0,0.0,Present
27462,709,46,2025-10-11,6.9,0.0,Present
27463,728,21,2025-07-07,6.8,0.0,Present
27464,758,17,2025-07-09,7.6,0.0,Present
27465,632,6,2026-01-09,9.8,1.8,Present
27466,481,13,2024-08-31,9.5,1.5,Present
27467,348,61,2026-04-01,8.0,0.0,Present
27468,789,40,2024-06-16,7.2,0.0,WFH
27469,261,99,2024-08-06,9.0,1.0,Present
27470,436,35,2024-12-12,9.4,1.4,WFH
27471,787,55,2026-02-25,7.8,0.0,WFH
27472,502,29,2025-11-14,8.1,0.1,Present
27473,682,42,2024-07-25,9.7,1.7,Present
27474,85,48,2025-12-02,8.3,0.3,Present
27475,960,27,2025-12-03,7.9,0.0,Present
27476,599,54,2025-11-20,9.9,1.9,Present
27477,302,100,2024-07-19,8.6,0.6,Present
27478,881,40,2024-11-07,6.2,0.0,Present
27479,938,54,2025-07-26,8.2,0.2,Present
27480,436,34,2025-09-26,9.0,1.0,Present
27481,981,71,2024-08-25,8.9,0.9,WFH
27482,551,81,2025-12-16,9.4,1.4,WFH
27483,722,16,2025-10-10,6.8,0.0,Present
27484,678,59,2026-03-21,7.6,0.0,Present
27485,571,99,2025-05-03,7.8,0.0,Present
27486,731,37,2024-07-31,6.6,0.0,Present
27487,23,87,2024-06-29,9.7,1.7,Present
27488,80,61,2024-12-31,7.5,0.0,Present
27489,124,53,2025-11-16,9.0,1.0,Present
27490,498,48,2026-05-28,9.9,1.9,Present
27491,884,61,2025-02-21,7.2,0.0,Present
27492,13,79,2025-08-01,9.1,1.1,Present
27493,441,24,2024-12-13,9.0,1.0,Present
27494,591,88,2026-04-08,7.1,0.0,Present
27495,476,17,2025-08-25,6.9,0.0,Present
27496,107,77,2025-03-30,8.8,0.8,Present
27497,829,25,2025-04-03,7.5,0.0,Present
27498,442,15,2024-12-12,8.2,0.2,WFH
27499,580,6,2026-05-30,0.0,0.0,Leave
27500,127,52,2026-01-03,6.7,0.0,Present
27501,90,8,2025-09-13,7.7,0.0,WFH
27502,586,36,2024-08-21,6.6,0.0,Present
27503,459,61,2026-04-22,8.9,0.9,WFH
27504,276,36,2025-05-30,9.5,1.5,Present
27505,831,44,2025-06-10,7.0,0.0,Present
27506,395,16,2025-08-26,9.9,1.9,WFH
27507,495,7,2025-10-13,7.8,0.0,WFH
27508,159,88,2025-09-30,8.8,0.8,Present
27509,472,8,2026-05-09,10.0,2.0,Present
27510,749,59,2026-02-12,6.5,0.0,Present
27511,51,39,2024-08-03,6.9,0.0,Present
27512,117,77,2024-10-02,7.2,0.0,WFH
27513,578,43,2026-03-08,6.7,0.0,WFH
27514,635,27,2026-06-07,7.1,0.0,Present
27515,628,97,2025-06-19,9.9,1.9,Present
27516,191,62,2025-10-25,6.1,0.0,Present
27517,396,24,2025-01-12,9.7,1.7,Present
27518,472,18,2024-11-16,7.1,0.0,Present
27519,988,2,2025-06-04,7.3,0.0,Present
27520,89,30,2026-03-24,9.7,1.7,Present
27521,445,45,2025-04-01,8.7,0.7,WFH
27522,656,47,2025-09-06,9.7,1.7,Present
27523,144,2,2024-10-30,8.8,0.8,Present
27524,615,31,2025-10-19,9.8,1.8,Present
27525,745,81,2026-01-24,8.0,0.0,Present
27526,73,56,2025-01-18,7.3,0.0,Present
27527,228,95,2024-07-30,8.4,0.4,Present
27528,99,37,2026-03-27,6.0,0.0,Present
27529,59,10,2025-05-17,0.0,0.0,Leave
27530,980,90,2024-12-19,8.6,0.6,WFH
27531,770,10,2025-10-18,8.9,0.9,Present
27532,461,10,2024-06-23,6.3,0.0,WFH
27533,469,18,2026-04-15,7.5,0.0,Present
27534,108,84,2025-03-17,9.3,1.3,Present
27535,951,51,2025-02-10,9.4,1.4,Present
27536,877,34,2024-08-07,6.3,0.0,Present
27537,858,22,2026-05-02,9.0,1.0,Present
27538,836,25,2025-08-28,9.8,1.8,Present
27539,944,86,2025-02-09,7.7,0.0,Present
27540,539,55,2025-03-31,7.6,0.0,Present
27541,570,64,2025-12-28,9.9,1.9,Present
27542,943,12,2024-12-08,8.7,0.7,Present
27543,150,76,2025-12-10,6.7,0.0,Present
27544,608,24,2025-09-23,7.1,0.0,Present
27545,774,19,2026-06-12,7.5,0.0,WFH
27546,521,87,2025-12-02,9.2,1.2,Present
27547,467,45,2025-08-06,8.0,0.0,Present
27548,224,9,2024-08-20,7.9,0.0,Present
27549,997,67,2024-12-03,9.1,1.1,Present
27550,188,86,2024-07-11,7.4,0.0,Present
27551,926,10,2025-02-18,6.9,0.0,Present
27552,402,83,2024-11-12,6.2,0.0,WFH
27553,504,16,2025-02-11,7.0,0.0,WFH
27554,84,82,2025-08-31,8.3,0.3,Present
27555,241,68,2025-11-15,7.2,0.0,Present
27556,714,23,2024-08-24,6.1,0.0,Present
27557,113,48,2025-12-02,9.3,1.3,Present
27558,123,51,2026-05-17,7.3,0.0,Present
27559,505,39,2026-04-19,8.5,0.5,Present
27560,49,6,2024-06-27,7.3,0.0,Present
27561,27,9,2025-01-08,9.0,1.0,Present
27562,657,8,2025-12-13,6.1,0.0,Present
27563,463,82,2026-01-14,8.3,0.3,WFH
27564,745,70,2026-01-03,6.5,0.0,Present
27565,195,68,2026-05-27,7.7,0.0,Present
27566,547,57,2025-10-02,6.1,0.0,Present
27567,751,9,2025-04-04,7.4,0.0,Present
27568,456,43,2025-09-20,9.6,1.6,Present
27569,92,99,2025-12-22,6.1,0.0,Present
27570,642,16,2024-08-25,7.9,0.0,Present
27571,177,28,2025-11-29,6.5,0.0,Present
27572,557,41,2025-12-30,9.6,1.6,Present
27573,319,2,2025-02-12,6.1,0.0,WFH
27574,488,28,2026-01-02,9.9,1.9,Present
27575,305,81,2025-06-16,7.5,0.0,Present
27576,369,74,2025-01-28,0.0,0.0,Leave
27577,321,52,2025-09-26,6.1,0.0,Present
27578,881,28,2026-06-04,8.8,0.8,Present
27579,26,49,2025-05-19,6.2,0.0,Present
27580,717,76,2025-07-16,8.9,0.9,Present
27581,883,25,2026-04-16,6.8,0.0,Present
27582,866,41,2026-04-20,8.8,0.8,Present
27583,475,65,2025-03-16,7.1,0.0,Present
27584,249,52,2025-02-11,8.0,0.0,Present
27585,658,47,2026-01-09,0.0,0.0,Leave
27586,972,19,2024-07-27,6.5,0.0,WFH
27587,240,18,2026-04-21,8.6,0.6,Present
27588,531,97,2025-09-27,8.3,0.3,Present
27589,69,76,2024-09-12,0.0,0.0,Leave
27590,695,97,2024-07-22,8.4,0.4,Present
27591,492,13,2024-07-01,6.4,0.0,Present
27592,613,94,2025-01-04,9.2,1.2,Present
27593,378,8,2025-08-03,6.3,0.0,Present
27594,623,53,2024-10-20,7.0,0.0,Present
27595,649,100,2025-03-15,7.8,0.0,Present
27596,153,77,2025-03-01,0.0,0.0,Leave
27597,937,10,2026-03-02,7.2,0.0,Present
27598,255,60,2025-05-06,6.9,0.0,Present
27599,752,27,2024-12-13,7.1,0.0,Present
27600,810,61,2024-08-31,7.9,0.0,Present
27601,647,96,2025-11-17,7.9,0.0,WFH
27602,227,66,2024-08-12,6.3,0.0,Present
27603,696,46,2026-04-20,8.8,0.8,Present
27604,693,35,2025-06-24,9.1,1.1,Present
27605,881,59,2025-05-12,9.9,1.9,Present
27606,855,30,2024-10-08,8.7,0.7,Present
27607,744,27,2025-03-30,8.9,0.9,Present
27608,229,39,2025-01-25,8.2,0.2,Present
27609,359,53,2025-09-25,7.4,0.0,Present
27610,937,41,2026-05-16,7.1,0.0,Present
27611,639,93,2025-07-06,9.3,1.3,WFH
27612,589,57,2024-12-30,7.6,0.0,Present
27613,46,40,2026-05-17,8.7,0.7,Present
27614,720,68,2025-09-13,7.6,0.0,Present
27615,728,92,2024-11-30,6.2,0.0,WFH
27616,165,60,2025-09-19,9.6,1.6,Present
27617,37,47,2024-12-03,0.0,0.0,Leave
27618,283,48,2026-04-11,8.1,0.1,Present
27619,434,34,2025-04-14,7.8,0.0,Present
27620,865,2,2025-03-15,0.0,0.0,Leave
27621,123,50,2026-04-25,9.5,1.5,Present
27622,432,3,2025-08-25,7.7,0.0,Present
27623,230,27,2025-10-22,7.9,0.0,Present
27624,769,35,2025-04-02,7.5,0.0,Present
27625,46,1,2024-08-15,9.2,1.2,WFH
27626,279,74,2025-03-03,8.7,0.7,Present
27627,813,8,2024-12-22,6.7,0.0,Present
27628,291,74,2025-12-18,6.7,0.0,Present
27629,792,38,2024-08-31,7.4,0.0,Present
27630,512,42,2026-05-10,7.2,0.0,Present
27631,229,31,2025-04-08,8.9,0.9,Present
27632,952,89,2025-06-22,6.8,0.0,Present
27633,816,81,2025-07-01,9.2,1.2,Present
27634,67,56,2026-06-09,6.8,0.0,Present
27635,744,43,2025-10-09,6.6,0.0,Present
27636,538,68,2025-10-19,9.6,1.6,Present
27637,981,93,2024-08-25,8.3,0.3,Present
27638,691,72,2026-05-11,6.4,0.0,Present
27639,5,53,2024-12-02,8.7,0.7,Present
27640,703,19,2024-08-16,8.4,0.4,Present
27641,506,54,2025-05-07,9.3,1.3,Present
27642,985,24,2024-08-17,9.5,1.5,Present
27643,324,70,2026-05-12,8.2,0.2,Present
27644,259,31,2026-04-14,8.9,0.9,WFH
27645,159,36,2024-09-02,8.6,0.6,Present
27646,193,73,2026-01-06,6.2,0.0,Present
27647,416,80,2025-02-16,6.7,0.0,Present
27648,357,88,2025-08-10,8.2,0.2,Present
27649,231,28,2024-09-30,8.9,0.9,Present
27650,26,16,2025-09-26,6.0,0.0,Present
27651,930,73,2025-05-25,6.7,0.0,Present
27652,378,10,2025-09-07,9.6,1.6,Present
27653,657,27,2024-12-02,9.9,1.9,Present
27654,338,95,2026-01-12,6.2,0.0,WFH
27655,516,1,2025-12-05,9.6,1.6,Present
27656,302,29,2024-12-01,8.3,0.3,WFH
27657,854,74,2025-10-12,7.2,0.0,Present
27658,173,24,2024-08-29,7.7,0.0,WFH
27659,996,72,2026-01-08,6.9,0.0,Present
27660,851,53,2025-02-16,7.1,0.0,Present
27661,872,40,2025-09-12,6.5,0.0,WFH
27662,975,59,2024-08-25,7.0,0.0,Present
27663,921,58,2024-11-10,9.0,1.0,Present
27664,434,15,2025-07-25,6.1,0.0,Present
27665,262,50,2026-05-26,8.0,0.0,Present
27666,345,88,2024-12-21,8.9,0.9,Present
27667,604,4,2025-03-01,8.3,0.3,Present
27668,227,82,2024-09-27,6.7,0.0,WFH
27669,578,17,2025-12-12,8.1,0.1,WFH
27670,731,37,2024-12-02,9.0,1.0,Present
27671,133,77,2025-04-30,9.8,1.8,Present
27672,107,52,2025-02-18,8.2,0.2,WFH
27673,388,44,2025-01-04,8.8,0.8,Present
27674,276,56,2026-03-10,7.2,0.0,WFH
27675,228,97,2025-01-19,8.3,0.3,Present
27676,689,20,2026-02-26,7.8,0.0,Present
27677,777,28,2024-12-07,6.8,0.0,Present
27678,972,28,2024-11-18,6.6,0.0,Present
27679,279,33,2026-05-18,7.2,0.0,Present
27680,638,39,2026-04-12,6.1,0.0,Present
27681,733,2,2026-01-13,7.7,0.0,Present
27682,15,68,2026-04-26,7.1,0.0,Present
27683,918,39,2025-05-27,9.7,1.7,WFH
27684,618,2,2025-10-12,9.2,1.2,Present
27685,432,94,2026-04-09,7.1,0.0,Present
27686,643,16,2026-04-07,7.6,0.0,Present
27687,273,80,2025-04-28,6.6,0.0,Present
27688,98,41,2026-04-25,7.7,0.0,WFH
27689,865,41,2024-07-21,9.7,1.7,Present
27690,929,12,2024-09-30,7.8,0.0,Present
27691,451,12,2025-06-14,10.0,2.0,WFH
27692,658,74,2025-03-08,6.5,0.0,Present
27693,706,85,2024-08-30,8.8,0.8,Present
27694,113,60,2025-01-03,0.0,0.0,Leave
27695,4,28,2025-04-07,7.8,0.0,Present
27696,88,7,2024-08-29,8.5,0.5,Present
27697,719,78,2025-05-25,6.8,0.0,Present
27698,571,80,2025-11-23,9.7,1.7,Present
27699,427,91,2024-07-03,9.4,1.4,Present
27700,450,50,2025-02-04,8.6,0.6,Present
27701,696,16,2024-09-24,7.1,0.0,Present
27702,848,23,2025-09-03,10.0,2.0,Present
27703,629,8,2025-07-30,8.0,0.0,Present
27704,512,61,2026-03-29,8.1,0.1,Present
27705,211,86,2025-05-24,0.0,0.0,Leave
27706,281,38,2025-04-08,9.9,1.9,Present
27707,611,55,2025-05-31,9.0,1.0,Present
27708,535,46,2024-10-26,7.1,0.0,Present
27709,889,83,2026-01-07,8.9,0.9,Present
27710,397,79,2026-01-28,7.4,0.0,WFH
27711,905,30,2026-05-11,7.7,0.0,Present
27712,946,82,2025-08-25,6.4,0.0,Present
27713,304,42,2026-03-25,9.6,1.6,Present
27714,458,86,2024-09-14,9.2,1.2,Present
27715,197,48,2025-02-06,6.7,0.0,Present
27716,622,73,2025-09-30,8.5,0.5,WFH
27717,364,14,2026-04-26,6.5,0.0,WFH
27718,307,46,2026-06-12,9.5,1.5,WFH
27719,24,48,2025-08-27,9.8,1.8,WFH
27720,524,90,2025-06-23,6.5,0.0,Present
27721,340,87,2024-11-03,7.8,0.0,Present
27722,500,46,2026-06-10,8.5,0.5,Present
27723,402,9,2025-10-30,8.5,0.5,Present
27724,521,38,2024-08-16,6.6,0.0,Present
27725,352,66,2024-09-02,7.6,0.0,Present
27726,943,58,2024-11-06,8.1,0.1,WFH
27727,785,1,2025-12-03,6.7,0.0,Present
27728,647,85,2025-03-21,6.6,0.0,WFH
27729,166,68,2026-03-03,6.5,0.0,Present
27730,608,12,2024-08-14,7.3,0.0,Present
27731,541,75,2026-02-15,6.6,0.0,Present
27732,863,80,2025-05-28,7.7,0.0,Present
27733,633,60,2025-10-20,7.8,0.0,Present
27734,127,75,2025-05-27,8.3,0.3,Present
27735,399,91,2025-10-30,9.0,1.0,Present
27736,370,76,2024-07-24,7.8,0.0,Present
27737,289,85,2025-03-26,9.4,1.4,Present
27738,937,66,2025-09-08,7.8,0.0,Present
27739,228,28,2026-05-25,7.6,0.0,Present
27740,805,18,2024-06-27,9.6,1.6,WFH
27741,931,26,2024-10-08,6.2,0.0,Present
27742,787,33,2026-04-27,8.5,0.5,Present
27743,771,76,2026-02-14,7.6,0.0,Present
27744,353,14,2024-09-06,8.6,0.6,Present
27745,893,16,2025-10-30,7.6,0.0,Present
27746,344,94,2026-05-02,8.9,0.9,Present
27747,874,79,2024-08-05,6.3,0.0,WFH
27748,402,29,2026-02-14,7.3,0.0,Present
27749,557,1,2025-10-24,9.0,1.0,Present
27750,341,11,2024-12-27,6.8,0.0,Present
27751,933,75,2026-05-02,9.0,1.0,Present
27752,408,72,2024-09-10,9.4,1.4,WFH
27753,356,79,2026-01-10,8.2,0.2,Present
27754,430,19,2026-06-01,7.1,0.0,Present
27755,198,43,2025-01-04,7.7,0.0,Present
27756,684,89,2025-05-02,6.8,0.0,WFH
27757,414,25,2024-12-14,7.1,0.0,Present
27758,961,51,2024-10-26,7.2,0.0,WFH
27759,639,89,2024-06-18,8.6,0.6,Present
27760,117,63,2024-06-25,6.8,0.0,Present
27761,423,23,2025-10-29,9.9,1.9,Present
27762,27,47,2026-03-16,8.8,0.8,Present
27763,948,47,2026-03-11,8.2,0.2,Present
27764,568,67,2026-04-07,0.0,0.0,Leave
27765,105,84,2026-05-14,0.0,0.0,Leave
27766,195,5,2025-06-26,9.5,1.5,WFH
27767,672,69,2025-07-23,9.8,1.8,Present
27768,289,6,2025-08-11,6.5,0.0,Present
27769,573,56,2024-08-09,9.5,1.5,Present
27770,980,29,2024-08-21,8.0,0.0,Present
27771,216,99,2024-10-10,7.1,0.0,Present
27772,755,40,2024-10-19,6.1,0.0,Present
27773,437,1,2024-09-09,8.2,0.2,Present
27774,149,6,2026-04-30,9.8,1.8,Present
27775,489,88,2025-10-03,7.3,0.0,Present
27776,847,40,2025-08-25,8.7,0.7,Present
27777,65,95,2026-03-29,6.2,0.0,Present
27778,298,36,2024-11-11,7.7,0.0,Present
27779,602,30,2025-06-16,6.5,0.0,Present
27780,10,82,2026-06-06,6.0,0.0,Present
27781,333,85,2024-07-23,7.1,0.0,WFH
27782,512,8,2024-08-10,6.1,0.0,Present
27783,176,26,2025-05-22,7.0,0.0,Present
27784,5,39,2025-07-25,9.2,1.2,Present
27785,750,2,2026-05-15,6.5,0.0,Present
27786,503,49,2025-04-20,8.7,0.7,WFH
27787,264,49,2024-06-25,9.8,1.8,WFH
27788,257,57,2026-01-20,8.8,0.8,Present
27789,47,40,2025-01-18,6.3,0.0,Present
27790,388,26,2024-11-12,8.9,0.9,Present
27791,57,80,2024-10-23,9.5,1.5,Present
27792,769,75,2026-04-01,6.9,0.0,Present
27793,65,1,2025-05-24,6.4,0.0,WFH
27794,25,34,2025-09-21,6.4,0.0,Present
27795,375,78,2026-04-19,7.6,0.0,Present
27796,667,99,2026-04-17,6.9,0.0,Present
27797,145,13,2026-01-06,9.7,1.7,Present
27798,201,20,2025-05-29,9.4,1.4,Present
27799,40,63,2025-11-30,7.3,0.0,Present
27800,497,9,2025-05-26,8.8,0.8,WFH
27801,973,92,2026-03-19,7.0,0.0,WFH
27802,860,21,2026-02-27,9.0,1.0,WFH
27803,129,16,2025-10-17,9.6,1.6,WFH
27804,221,50,2024-08-04,6.5,0.0,Present
27805,237,100,2025-10-26,7.1,0.0,Present
27806,952,14,2024-08-09,7.0,0.0,Present
27807,939,33,2024-09-02,6.6,0.0,Present
27808,801,79,2026-01-22,7.8,0.0,Present
27809,973,91,2025-12-08,8.0,0.0,Present
27810,263,27,2025-07-29,8.9,0.9,Present
27811,608,79,2025-01-13,7.6,0.0,Present
27812,790,40,2024-07-15,0.0,0.0,Leave
27813,730,20,2025-07-08,7.1,0.0,Present
27814,856,46,2024-12-06,8.9,0.9,Present
27815,265,74,2025-01-04,8.5,0.5,Present
27816,800,32,2025-04-25,7.0,0.0,WFH
27817,215,86,2025-09-16,7.4,0.0,WFH
27818,980,11,2024-12-26,8.2,0.2,Present
27819,913,37,2024-09-10,7.6,0.0,Present
27820,482,33,2026-05-12,7.5,0.0,Present
27821,702,8,2025-11-20,9.5,1.5,Present
27822,46,89,2025-03-26,6.8,0.0,Present
27823,750,53,2024-12-12,7.5,0.0,Present
27824,4,85,2025-12-30,7.1,0.0,Present
27825,517,43,2026-05-21,9.9,1.9,WFH
27826,295,44,2024-11-30,6.1,0.0,Present
27827,703,74,2026-03-01,9.4,1.4,Present
27828,282,41,2025-03-25,9.4,1.4,Present
27829,593,7,2026-05-05,8.5,0.5,Present
27830,933,11,2026-05-13,8.7,0.7,Present
27831,591,39,2026-06-01,8.7,0.7,Present
27832,252,38,2025-03-02,6.0,0.0,Present
27833,689,4,2025-01-01,7.7,0.0,WFH
27834,187,54,2025-02-17,7.2,0.0,WFH
27835,198,8,2025-10-19,8.8,0.8,Present
27836,555,64,2025-03-05,6.1,0.0,Present
27837,619,34,2025-10-16,7.4,0.0,WFH
27838,869,70,2024-11-18,7.3,0.0,Present
27839,404,53,2026-03-03,7.9,0.0,Present
27840,20,40,2025-05-07,6.9,0.0,Present
27841,843,85,2026-04-17,9.9,1.9,WFH
27842,949,57,2026-01-19,7.7,0.0,Present
27843,5,86,2025-06-23,7.8,0.0,WFH
27844,542,41,2024-09-29,9.3,1.3,Present
27845,453,86,2025-11-19,6.8,0.0,Present
27846,211,17,2026-01-29,7.6,0.0,Present
27847,155,91,2025-05-01,9.5,1.5,Present
27848,102,9,2025-10-22,6.8,0.0,Present
27849,61,28,2025-09-19,9.4,1.4,Present
27850,70,21,2026-03-03,9.7,1.7,Present
27851,939,52,2026-05-10,9.8,1.8,Present
27852,848,66,2025-09-16,6.3,0.0,Present
27853,320,68,2025-08-09,8.0,0.0,Present
27854,461,54,2025-07-06,6.7,0.0,Present
27855,252,65,2024-12-18,7.1,0.0,Present
27856,110,95,2025-12-14,8.5,0.5,WFH
27857,206,17,2024-06-13,9.5,1.5,Present
27858,281,56,2025-06-04,8.3,0.3,Present
27859,447,53,2025-08-02,6.4,0.0,Present
27860,782,45,2025-10-10,6.4,0.0,Present
27861,811,90,2025-03-02,6.5,0.0,WFH
27862,653,90,2025-03-21,7.4,0.0,Present
27863,59,49,2026-03-28,6.2,0.0,Present
27864,107,26,2024-12-26,9.3,1.3,Present
27865,612,39,2026-06-13,8.6,0.6,Present
27866,419,36,2025-06-14,9.7,1.7,WFH
27867,925,81,2025-01-03,9.9,1.9,Present
27868,936,81,2026-01-09,8.1,0.1,Present
27869,174,72,2026-03-24,9.2,1.2,Present
27870,841,69,2025-12-30,6.9,0.0,Present
27871,995,11,2025-06-28,6.6,0.0,Present
27872,917,62,2025-02-21,8.8,0.8,Present
27873,422,12,2025-08-27,8.1,0.1,Present
27874,915,49,2025-07-07,8.1,0.1,Present
27875,714,43,2026-05-29,7.7,0.0,Present
27876,180,93,2026-05-24,6.1,0.0,Present
27877,722,33,2025-10-24,6.6,0.0,Present
27878,78,89,2025-08-26,8.7,0.7,Present
27879,543,57,2025-04-29,7.7,0.0,Present
27880,490,54,2025-04-01,0.0,0.0,Leave
27881,508,27,2024-08-24,8.9,0.9,Present
27882,369,30,2024-08-31,9.4,1.4,Present
27883,230,47,2026-05-15,6.6,0.0,Present
27884,203,30,2025-03-23,8.9,0.9,Present
27885,397,100,2026-04-21,8.9,0.9,WFH
27886,467,6,2025-03-05,10.0,2.0,Present
27887,705,47,2025-12-29,9.8,1.8,Present
27888,568,55,2025-11-27,6.1,0.0,Present
27889,897,15,2025-07-28,0.0,0.0,Leave
27890,847,55,2024-11-20,7.1,0.0,Present
27891,327,64,2025-12-07,9.4,1.4,Present
27892,991,78,2024-10-14,9.1,1.1,Present
27893,677,30,2025-06-10,8.5,0.5,Present
27894,27,74,2024-10-12,9.1,1.1,Present
27895,934,7,2025-08-24,9.5,1.5,Present
27896,668,44,2026-06-04,6.5,0.0,WFH
27897,493,15,2025-11-23,8.3,0.3,Present
27898,574,22,2025-08-23,8.8,0.8,Present
27899,412,16,2024-12-20,7.4,0.0,Present
27900,897,24,2025-09-01,7.3,0.0,Present
27901,819,49,2025-07-08,8.3,0.3,WFH
27902,652,16,2024-10-27,8.4,0.4,Present
27903,920,20,2026-05-29,8.6,0.6,Present
27904,386,7,2026-05-28,9.5,1.5,Present
27905,216,39,2026-05-30,8.3,0.3,Present
27906,501,37,2026-02-04,9.1,1.1,Present
27907,338,28,2025-11-25,7.3,0.0,WFH
27908,571,52,2024-10-01,0.0,0.0,Leave
27909,889,17,2025-08-18,9.4,1.4,WFH
27910,112,92,2024-09-12,9.4,1.4,Present
27911,212,66,2025-08-16,6.8,0.0,Present
27912,721,31,2025-08-23,6.7,0.0,Present
27913,855,9,2025-09-21,6.2,0.0,Present
27914,157,72,2025-07-17,9.2,1.2,Present
27915,653,81,2025-09-15,6.1,0.0,Present
27916,303,46,2025-06-13,9.0,1.0,Present
27917,319,1,2024-10-26,7.9,0.0,Present
27918,303,3,2024-12-28,9.3,1.3,Present
27919,529,4,2025-05-03,9.9,1.9,Present
27920,86,70,2025-12-25,8.3,0.3,Present
27921,346,67,2024-11-22,6.9,0.0,Present
27922,167,33,2025-11-15,7.8,0.0,Present
27923,471,19,2025-01-12,6.8,0.0,Present
27924,906,57,2024-12-06,9.8,1.8,Present
27925,215,99,2025-12-23,0.0,0.0,Leave
27926,56,5,2024-12-28,6.4,0.0,Present
27927,99,8,2025-08-26,9.9,1.9,Present
27928,757,71,2025-09-10,7.5,0.0,WFH
27929,504,88,2025-12-05,9.5,1.5,Present
27930,58,80,2024-11-25,8.7,0.7,Present
27931,594,90,2024-10-06,6.4,0.0,Present
27932,353,89,2025-11-01,7.3,0.0,Present
